player_name,player_url,player_birthday,player_height,player_foot,position,country_from,league_from,club_from,club_from_url,country_to,league_to,club_to,club_to_url,fee,year
Razvan Marin,https://www.transfermarkt.com/razvan-marin/profil/spieler/295183,"May 23, 1996",178,right,Central Midfield,Belgium,Jupiler Pro League,Standard Liège,https://www.transfermarkt.com/standard-luttich/startseite/verein/3057/saison_id/2019,Netherlands,Eredivisie,Ajax Amsterdam,https://www.transfermarkt.com/ajax-amsterdam/startseite/verein/610/saison_id/2019,12500000,2019
Steven Nzonzi,https://www.transfermarkt.com/steven-nzonzi/profil/spieler/73734,"Dec 15, 1988",196,right,Defensive Midfield,Italy,Serie A,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2019,France,Ligue 1,Stade Rennais FC,https://www.transfermarkt.com/fc-stade-rennes/startseite/verein/273/saison_id/2019,loan transfer,2019
Ezri Konsa,https://www.transfermarkt.com/ezri-konsa/profil/spieler/413403,"Oct 23, 1997",183,right,Centre-Back,England,Championship,Brentford FC,https://www.transfermarkt.com/fc-brentford/startseite/verein/1148/saison_id/2019,England,Premier League,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2019,13300000,2019
Jeison Murillo,https://www.transfermarkt.com/jeison-murillo/profil/spieler/131102,"May 27, 1992",182,right,Centre-Back,Spain,LaLiga,Valencia CF,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2019,Italy,Serie A,UC Sampdoria,https://www.transfermarkt.com/sampdoria-genua/startseite/verein/1038/saison_id/2019,13300000,2019
Luis Muriel,https://www.transfermarkt.com/luis-muriel/profil/spieler/119228,"Apr 16, 1991",179,right,Centre-Forward,Spain,LaLiga,Sevilla FC,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2019,Italy,Serie A,Atalanta BC,https://www.transfermarkt.com/atalanta-bergamo/startseite/verein/800/saison_id/2019,21200000,2019
Douglas Santos,https://www.transfermarkt.com/douglas-santos/profil/spieler/220793,"Mar 22, 1994",175,left,Left-Back,Germany,2. Bundesliga,Hamburger SV,https://www.transfermarkt.com/hamburger-sv/startseite/verein/41/saison_id/2019,Russia,Premier Liga,Zenit St. Petersburg,https://www.transfermarkt.com/zenit-st-petersburg/startseite/verein/964/saison_id/2019,13000000,2019
Gerson,https://www.transfermarkt.com/gerson/profil/spieler/341705,"May 20, 1997",184,left,Central Midfield,Italy,Serie A,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2019,Brazil,Série A,Clube de Regatas do Flamengo,https://www.transfermarkt.com/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2019,13000000,2019
Christopher Nkunku,https://www.transfermarkt.com/christopher-nkunku/profil/spieler/344381,"Nov 14, 1997",175,right,Attacking Midfield,France,Ligue 1,Paris Saint-Germain,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583/saison_id/2019,Germany,Bundesliga,RB Leipzig,https://www.transfermarkt.com/rasenballsport-leipzig/startseite/verein/23826/saison_id/2019,13000000,2019
Darwin Núñez,https://www.transfermarkt.com/darwin-nunez/profil/spieler/546543,"Jun 24, 1999",187,right,Centre-Forward,Uruguay,Primera División,CA Peñarol,https://www.transfermarkt.com/ca-penarol/startseite/verein/861/saison_id/2019,Spain,LaLiga2,UD Almería,https://www.transfermarkt.com/ud-almeria/startseite/verein/3302/saison_id/2019,13000000,2019
Alexis Claude-Maurice,https://www.transfermarkt.com/alexis-claude-maurice/profil/spieler/384593,"Jun 6, 1998",174,right,Attacking Midfield,France,Ligue 2,FC Lorient,https://www.transfermarkt.com/fc-lorient/startseite/verein/1158/saison_id/2019,France,Ligue 1,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2019,13000000,2019
Robert Skov,https://www.transfermarkt.com/robert-skov/profil/spieler/270393,"May 20, 1996",185,left,Right Winger,Denmark,Superligaen Championship round,FC Copenhagen,https://www.transfermarkt.com/fc-kopenhagen/startseite/verein/190/saison_id/2019,Germany,Bundesliga,TSG 1899 Hoffenheim,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2019,10000000,2019
Victor Osimhen,https://www.transfermarkt.com/victor-osimhen/profil/spieler/401923,"Dec 29, 1998",186,right,Centre-Forward,Germany,Bundesliga,VfL Wolfsburg,https://www.transfermarkt.com/vfl-wolfsburg/startseite/verein/82/saison_id/2019,Belgium,Jupiler Pro League,RSC Charleroi,https://www.transfermarkt.com/rsc-charleroi/startseite/verein/172/saison_id/2019,3500000,2019
Pol Lirola,https://www.transfermarkt.com/pol-lirola/profil/spieler/298975,"Aug 13, 1997",183,right,Right-Back,Italy,Serie A,US Sassuolo,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2019,Italy,Serie A,ACF Fiorentina,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2019,2000000,2019
Ondrej Duda,https://www.transfermarkt.com/ondrej-duda/profil/spieler/232418,"Dec 5, 1994",181,right,Attacking Midfield,Germany,Bundesliga,Hertha BSC,https://www.transfermarkt.com/hertha-bsc/startseite/verein/44/saison_id/2019,England,Premier League,Norwich City,https://www.transfermarkt.com/norwich-city/startseite/verein/1123/saison_id/2019,loan transfer,2019
Iago Falque,https://www.transfermarkt.com/iago-falque/profil/spieler/59340,"Jan 4, 1990",174,left,Right Winger,Italy,Serie A,Torino FC,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2019,Italy,Serie A,Genoa CFC,https://www.transfermarkt.com/genua-cfc/startseite/verein/252/saison_id/2019,loan transfer,2019
Denis Suárez,https://www.transfermarkt.com/denis-suarez/profil/spieler/165007,"Jan 6, 1994",176,right,Attacking Midfield,Spain,LaLiga,FC Barcelona,https://www.transfermarkt.com/fc-barcelona/startseite/verein/131/saison_id/2019,Spain,LaLiga,Celta de Vigo,https://www.transfermarkt.com/celta-vigo/startseite/verein/940/saison_id/2019,12900000,2019
Stefan Lainer,https://www.transfermarkt.com/stefan-lainer/profil/spieler/85791,"Aug 27, 1992",175,right,Right-Back,Austria,Bundesliga,Red Bull Salzburg,https://www.transfermarkt.com/red-bull-salzburg/startseite/verein/409/saison_id/2019,Germany,Bundesliga,Borussia Mönchengladbach,https://www.transfermarkt.com/borussia-monchengladbach/startseite/verein/18/saison_id/2019,12500000,2019
Luuk de Jong,https://www.transfermarkt.com/luuk-de-jong/profil/spieler/72522,"Aug 27, 1990",188,right,Centre-Forward,Netherlands,Eredivisie,PSV Eindhoven,https://www.transfermarkt.com/psv-eindhoven/startseite/verein/383/saison_id/2019,Spain,LaLiga,Sevilla FC,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2019,12500000,2019
Isaac Mbenza,https://www.transfermarkt.com/isaac-mbenza/profil/spieler/260806,"Mar 8, 1996",188,right,Right Winger,France,Ligue 1,Montpellier HSC,https://www.transfermarkt.com/montpellier-hsc/startseite/verein/969/saison_id/2019,England,Championship,Huddersfield Town,https://www.transfermarkt.com/huddersfield-town/startseite/verein/1110/saison_id/2019,12500000,2019
Stanley Nsoki,https://www.transfermarkt.com/stanley-nsoki/profil/spieler/371141,"Apr 9, 1999",184,left,Centre-Back,France,Ligue 1,Paris Saint-Germain,https://www.transfermarkt.com/fc-paris-saint-germain/startseite/verein/583/saison_id/2019,France,Ligue 1,OGC Nice,https://www.transfermarkt.com/ogc-nizza/startseite/verein/417/saison_id/2019,12500000,2019
Takumi Minamino,https://www.transfermarkt.com/takumi-minamino/profil/spieler/165793,"Jan 16, 1995",174,right,Left Winger,Austria,Bundesliga,Red Bull Salzburg,https://www.transfermarkt.com/red-bull-salzburg/startseite/verein/409/saison_id/2019,England,Premier League,Liverpool FC,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,8500000,2019
Nicolás Domínguez,https://www.transfermarkt.com/nicolas-dominguez/profil/spieler/497291,"Jun 28, 1998",179,right,Central Midfield,Argentina,Liga Profesional,CA Vélez Sarsfield,https://www.transfermarkt.com/club-atletico-velez-sarsfield/startseite/verein/1029/saison_id/2019,Italy,Serie A,Bologna FC 1909,https://www.transfermarkt.com/fc-bologna/startseite/verein/1025/saison_id/2019,8480000,2019
Andy Delort,https://www.transfermarkt.com/andy-delort/profil/spieler/122797,"Oct 9, 1991",182,right,Centre-Forward,France,Ligue 1,FC Toulouse,https://www.transfermarkt.com/fc-toulouse/startseite/verein/415/saison_id/2019,France,Ligue 1,Montpellier HSC,https://www.transfermarkt.com/montpellier-hsc/startseite/verein/969/saison_id/2019,4500000,2019
Nicolás Domínguez,https://www.transfermarkt.com/nicolas-dominguez/profil/spieler/497291,"Jun 28, 1998",179,right,Central Midfield,Italy,Serie A,Bologna FC 1909,https://www.transfermarkt.com/fc-bologna/startseite/verein/1025/saison_id/2019,Argentina,Liga Profesional,CA Vélez Sarsfield,https://www.transfermarkt.com/club-atletico-velez-sarsfield/startseite/verein/1029/saison_id/2019,loan transfer,2019
Erick Pulgar,https://www.transfermarkt.com/erick-pulgar/profil/spieler/215616,"Jan 15, 1994",187,right,Defensive Midfield,Italy,Serie A,Bologna FC 1909,https://www.transfermarkt.com/fc-bologna/startseite/verein/1025/saison_id/2019,Italy,Serie A,ACF Fiorentina,https://www.transfermarkt.com/ac-florenz/startseite/verein/430/saison_id/2019,12300000,2019
Ismaël Bennacer,https://www.transfermarkt.com/ismael-bennacer/profil/spieler/351816,"Dec 1, 1997",175,left,Defensive Midfield,Italy,Serie B,Empoli FC ,https://www.transfermarkt.com/fc-empoli/startseite/verein/749/saison_id/2019,Italy,Serie A,AC Milan,https://www.transfermarkt.com/ac-mailand/startseite/verein/5/saison_id/2019,17200000,2019
Simone Zaza,https://www.transfermarkt.com/simone-zaza/profil/spieler/96828,"Jun 25, 1991",186,left,Centre-Forward,Spain,LaLiga,Valencia CF,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2019,Italy,Serie A,Torino FC,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2019,12000000,2019
Hannes Wolf,https://www.transfermarkt.com/hannes-wolf/profil/spieler/321070,"Apr 16, 1999",179,left,Attacking Midfield,Austria,Bundesliga,Red Bull Salzburg,https://www.transfermarkt.com/red-bull-salzburg/startseite/verein/409/saison_id/2019,Germany,Bundesliga,RB Leipzig,https://www.transfermarkt.com/rasenballsport-leipzig/startseite/verein/23826/saison_id/2019,12000000,2019
Bruma,https://www.transfermarkt.com/bruma/profil/spieler/139396,"Oct 24, 1994",173,right,Left Winger,Germany,Bundesliga,RB Leipzig,https://www.transfermarkt.com/rasenballsport-leipzig/startseite/verein/23826/saison_id/2019,Netherlands,Eredivisie,PSV Eindhoven,https://www.transfermarkt.com/psv-eindhoven/startseite/verein/383/saison_id/2019,12000000,2019
Marvelous Nakamba,https://www.transfermarkt.com/marvelous-nakamba/profil/spieler/324882,"Jan 19, 1994",177,left,Defensive Midfield,Belgium,Jupiler Pro League,Club Brugge KV,https://www.transfermarkt.com/fc-brugge/startseite/verein/2282/saison_id/2019,England,Premier League,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2019,12000000,2019
Pedro Porro,https://www.transfermarkt.com/pedro-porro/profil/spieler/553875,"Sep 13, 1999",176,right,Right-Back,Spain,LaLiga2,Girona FC,https://www.transfermarkt.com/fc-girona/startseite/verein/12321/saison_id/2019,England,Premier League,Manchester City,https://www.transfermarkt.com/manchester-city/startseite/verein/281/saison_id/2019,12000000,2019
Alex Kral,https://www.transfermarkt.com/alex-kral/profil/spieler/337333,"May 19, 1998",187,right,Defensive Midfield,Czech Republic,Fortuna Liga Championship Group,SK Slavia Prague,https://www.transfermarkt.com/sk-slavia-prag/startseite/verein/62/saison_id/2019,Russia,Premier Liga,Spartak Moscow,https://www.transfermarkt.com/spartak-moskau/startseite/verein/232/saison_id/2019,12000000,2019
Thierry Correia,https://www.transfermarkt.com/thierry-correia/profil/spieler/367466,"Mar 9, 1999",176,right,Right-Back,Portugal,Liga NOS,Sporting CP,https://www.transfermarkt.com/sporting-lissabon/startseite/verein/336/saison_id/2019,Spain,LaLiga,Valencia CF,https://www.transfermarkt.com/fc-valencia/startseite/verein/1049/saison_id/2019,12000000,2019
Munas Dabbur,https://www.transfermarkt.com/munas-dabbur/profil/spieler/145866,"May 14, 1992",182,right,Centre-Forward,Spain,LaLiga,Sevilla FC,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2019,Germany,Bundesliga,TSG 1899 Hoffenheim,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2019,12000000,2019
Tino Kadewere,https://www.transfermarkt.com/tino-kadewere/profil/spieler/384060,"Jan 5, 1996",183,right,Right Winger,France,Ligue 2,AC Le Havre,https://www.transfermarkt.com/ac-le-havre/startseite/verein/738/saison_id/2019,France,Ligue 1,Olympique Lyon,https://www.transfermarkt.com/olympique-lyon/startseite/verein/1041/saison_id/2019,12000000,2019
Odion Ighalo,https://www.transfermarkt.com/odion-ighalo/profil/spieler/62121,"Jun 16, 1989",181,right,Centre-Forward,China,Super League,Shanghai Greenland Shenhua,https://www.transfermarkt.com/shanghai-shenhua/startseite/verein/3183/saison_id/2019,England,Premier League,Manchester United,https://www.transfermarkt.com/manchester-united/startseite/verein/985/saison_id/2019,12000000,2019
Ally Samatta,https://www.transfermarkt.com/ally-samatta/profil/spieler/182201,"Dec 23, 1992",183,right,Centre-Forward,Belgium,Jupiler Pro League,KRC Genk,https://www.transfermarkt.com/krc-genk/startseite/verein/1184/saison_id/2019,England,Premier League,Aston Villa,https://www.transfermarkt.com/aston-villa/startseite/verein/405/saison_id/2019,10500000,2019
Benito Raman,https://www.transfermarkt.com/benito-raman/profil/spieler/112930,"Nov 7, 1994",172,right,Centre-Forward,Germany,Bundesliga,Fortuna Düsseldorf,https://www.transfermarkt.com/fortuna-dusseldorf/startseite/verein/38/saison_id/2019,Germany,Bundesliga,FC Schalke 04,https://www.transfermarkt.com/fc-schalke-04/startseite/verein/33/saison_id/2019,10000000,2019
Téji Savanier,https://www.transfermarkt.com/teji-savanier/profil/spieler/127156,"Dec 22, 1991",171,right,Central Midfield,France,Ligue 1,Nîmes Olympique,https://www.transfermarkt.com/nimes-olympique/startseite/verein/1160/saison_id/2019,France,Ligue 1,Montpellier HSC,https://www.transfermarkt.com/montpellier-hsc/startseite/verein/969/saison_id/2019,9500000,2019
Jacob Bruun Larsen,https://www.transfermarkt.com/jacob-bruun-larsen/profil/spieler/293281,"Sep 19, 1998",183,right,Left Winger,Germany,Bundesliga,Borussia Dortmund,https://www.transfermarkt.com/borussia-dortmund/startseite/verein/16/saison_id/2019,Germany,Bundesliga,TSG 1899 Hoffenheim,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2019,9000000,2019
Ihlas Bebou,https://www.transfermarkt.com/ihlas-bebou/profil/spieler/237164,"Apr 23, 1994",183,right,Centre-Forward,Germany,2. Bundesliga,Hannover 96,https://www.transfermarkt.com/hannover-96/startseite/verein/42/saison_id/2019,Germany,Bundesliga,TSG 1899 Hoffenheim,https://www.transfermarkt.com/tsg-1899-hoffenheim/startseite/verein/533/saison_id/2019,8500000,2019
Chicharito,https://www.transfermarkt.com/chicharito/profil/spieler/50935,"Jun 1, 1988",175,right,Centre-Forward,England,Premier League,West Ham United,https://www.transfermarkt.com/west-ham-united/startseite/verein/379/saison_id/2019,Spain,LaLiga,Sevilla FC,https://www.transfermarkt.com/fc-sevilla/startseite/verein/368/saison_id/2019,7750000,2019
Álex Moreno,https://www.transfermarkt.com/alex-moreno/profil/spieler/193098,"Jun 8, 1993",179,left,Left-Back,Spain,LaLiga2,Rayo Vallecano,https://www.transfermarkt.com/rayo-vallecano/startseite/verein/367/saison_id/2019,Spain,LaLiga,Real Betis Balompié,https://www.transfermarkt.com/real-betis-sevilla/startseite/verein/150/saison_id/2019,7000000,2019
Adem Ljajic,https://www.transfermarkt.com/adem-ljajic/profil/spieler/69374,"Sep 29, 1991",182,right,Attacking Midfield,Italy,Serie A,Torino FC,https://www.transfermarkt.com/fc-turin/startseite/verein/416/saison_id/2019,Turkey,Süper Lig,Besiktas JK,https://www.transfermarkt.com/besiktas-istanbul/startseite/verein/114/saison_id/2019,6500000,2019
Ellyes Skhiri,https://www.transfermarkt.com/ellyes-skhiri/profil/spieler/290587,"May 10, 1995",185,right,Defensive Midfield,France,Ligue 1,Montpellier HSC,https://www.transfermarkt.com/montpellier-hsc/startseite/verein/969/saison_id/2019,Germany,Bundesliga,1. FC Köln,https://www.transfermarkt.com/1-fc-koln/startseite/verein/3/saison_id/2019,6000000,2019
Dyego Sousa,https://www.transfermarkt.com/dyego-sousa/profil/spieler/157036,"Sep 14, 1989",190,right,Centre-Forward,Portugal,Liga NOS,SC Braga,https://www.transfermarkt.com/sc-braga/startseite/verein/1075/saison_id/2019,China,Super League,Shenzhen FC,https://www.transfermarkt.com/shenzhen-fc/startseite/verein/1320/saison_id/2019,5400000,2019
Aaron Mooy,https://www.transfermarkt.com/aaron-mooy/profil/spieler/123951,"Sep 15, 1990",174,right,Central Midfield,England,Championship,Huddersfield Town,https://www.transfermarkt.com/huddersfield-town/startseite/verein/1110/saison_id/2019,England,Premier League,Brighton & Hove Albion,https://www.transfermarkt.com/brighton-amp-hove-albion/startseite/verein/1237/saison_id/2019,3300000,2019
Grégoire Defrel,https://www.transfermarkt.com/gregoire-defrel/profil/spieler/163222,"Jun 17, 1991",179,left,Centre-Forward,Italy,Serie A,AS Roma,https://www.transfermarkt.com/as-rom/startseite/verein/12/saison_id/2019,Italy,Serie A,US Sassuolo,https://www.transfermarkt.com/us-sassuolo/startseite/verein/6574/saison_id/2019,3000000,2019
Harry Wilson,https://www.transfermarkt.com/harry-wilson/profil/spieler/279455,"Mar 22, 1997",173,left,Right Winger,England,Premier League,Liverpool FC,https://www.transfermarkt.com/fc-liverpool/startseite/verein/31/saison_id/2019,England,Premier League,AFC Bournemouth,https://www.transfermarkt.com/afc-bournemouth/startseite/verein/989/saison_id/2019,2700000,2019
