player_name,date,market_value,player_club,age
Luis Muriel,2017-01-02,€12.50m,UC Sampdoria,25
Luis Muriel,2017-03-28,€17.00m,UC Sampdoria,25
Luis Muriel,2017-06-08,€17.00m,UC Sampdoria,26
Luis Muriel,2018-01-01,€15.00m,Sevilla FC,26
Luis Muriel,2018-05-30,€12.00m,Sevilla FC,27
Luis Muriel,2018-10-31,€9.00m,Sevilla FC,27
Luis Muriel,2019-10-08,€15.00m,Atalanta BC,28
Luis Muriel,2020-08-25,€22.00m,Atalanta BC,29
Luis Muriel,2020-12-29,€22.00m,Atalanta BC,29
Luis Muriel,2021-03-23,€26.00m,Atalanta BC,29
Luis Suárez,2014-01-15,€52.00m,Liverpool FC,26
Luis Suárez,2014-07-20,€60.00m,FC Barcelona,27
Luis Suárez,2015-01-23,€60.00m,FC Barcelona,27
Luis Suárez,2015-07-01,€80.00m,FC Barcelona,28
Luis Suárez,2015-11-22,€90.00m,FC Barcelona,28
Luis Suárez,2016-07-15,€90.00m,FC Barcelona,29
Luis Suárez,2017-01-24,€90.00m,FC Barcelona,30
Luis Suárez,2018-01-01,€85.00m,FC Barcelona,30
Luis Suárez,2018-05-30,€70.00m,FC Barcelona,31
Luis Suárez,2018-12-21,€60.00m,FC Barcelona,31
Luis Suárez,2019-12-20,€40.00m,FC Barcelona,32
Luis Suárez,2020-03-05,€35.00m,FC Barcelona,33
Luis Suárez,2020-10-08,€18.00m,Atlético de Madrid,33
Luis Suárez,2021-06-10,€15.00m,Atlético de Madrid,34
Luka Jovic,2018-10-22,€20.00m,Eintracht Frankfurt,20
Luka Jovic,2019-03-06,€55.00m,Eintracht Frankfurt,21
Luka Jovic,2019-06-05,€60.00m,Eintracht Frankfurt,21
Luka Jovic,2019-12-20,€40.00m,Real Madrid,21
Luka Jovic,2020-04-08,€32.00m,Real Madrid,22
Luka Jovic,2020-10-08,€25.00m,Real Madrid,22
Luka Jovic,2020-11-23,€22.00m,Real Madrid,22
Luka Jovic,2021-06-09,€20.00m,Eintracht Frankfurt,23
Luka Jovic,2021-12-30,€20.00m,Real Madrid,24
Luuk de Jong,2011-06-15,€5.50m,Twente Enschede FC,20
Luuk de Jong,2011-10-21,€6.50m,Twente Enschede FC,21
Luuk de Jong,2012-07-06,€12.00m,Twente Enschede FC,21
Luuk de Jong,2013-01-13,€11.00m,Borussia Mönchengladbach,22
Luuk de Jong,2013-06-30,€10.00m,Borussia Mönchengladbach,22
Luuk de Jong,2015-07-01,€8.00m,PSV Eindhoven,24
Luuk de Jong,2016-02-05,€10.00m,PSV Eindhoven,25
Luuk de Jong,2016-07-15,€10.00m,PSV Eindhoven,25
Luuk de Jong,2017-01-18,€9.00m,PSV Eindhoven,26
Luuk de Jong,2019-12-20,€12.00m,Sevilla FC,29
Luuk de Jong,2020-10-08,€12.00m,Sevilla FC,30
Luuk de Jong,2021-05-27,€10.00m,Sevilla FC,30
Luuk de Jong,2021-10-13,€7.50m,FC Barcelona,31
Lys Mousset,2016-08-01,€5.00m,AFC Bournemouth,20
Lys Mousset,2017-02-20,€4.50m,AFC Bournemouth,21
Lys Mousset,2017-06-28,€4.00m,AFC Bournemouth,21
Lys Mousset,2018-01-02,€4.00m,AFC Bournemouth,21
Lys Mousset,2018-05-28,€4.00m,AFC Bournemouth,22
Lys Mousset,2019-12-10,€12.00m,Sheffield United,23
Lys Mousset,2020-04-08,€9.50m,Sheffield United,24
Lys Mousset,2020-07-30,€14.00m,Sheffield United,24
Lys Mousset,2020-10-13,€14.00m,Sheffield United,24
Lys Mousset,2020-12-17,€12.00m,Sheffield United,24
Lys Mousset,2021-03-18,€10.00m,Sheffield United,25
Lys Mousset,2021-06-08,€9.00m,Sheffield United,25
M'Baye Niang,2012-09-05,€3.00m,AC Milan,17
M'Baye Niang,2013-01-15,€3.50m,AC Milan,18
M'Baye Niang,2013-04-09,€5.00m,AC Milan,18
M'Baye Niang,2014-01-08,€4.50m,Montpellier HSC,19
M'Baye Niang,2014-07-04,€4.50m,AC Milan,19
M'Baye Niang,2015-07-01,€7.00m,AC Milan,20
M'Baye Niang,2016-01-04,€9.00m,AC Milan,21
M'Baye Niang,2016-07-15,€12.00m,AC Milan,21
M'Baye Niang,2016-10-14,€15.00m,AC Milan,21
M'Baye Niang,2017-06-28,€15.00m,Watford FC,22
M'Baye Niang,2017-12-29,€13.00m,Torino FC,23
M'Baye Niang,2018-06-07,€10.00m,Torino FC,23
M'Baye Niang,2019-12-19,€15.00m,Stade Rennais FC,25
M'Baye Niang,2020-04-08,€12.00m,Stade Rennais FC,25
M'Baye Niang,2020-08-03,€15.00m,Stade Rennais FC,25
M'Baye Niang,2020-10-15,€12.00m,Stade Rennais FC,25
M'Baye Niang,2021-06-18,€4.50m,Al-Ahli Jeddah,26
Malang Sarr,2017-01-16,€3.50m,OGC Nice,17
Malang Sarr,2018-01-24,€15.00m,OGC Nice,19
Malang Sarr,2020-04-08,€16.00m,OGC Nice,21
Malang Sarr,2020-10-22,€16.00m,FC Porto,21
Malang Sarr,2021-01-28,€16.00m,FC Porto,22
Malang Sarr,2021-03-25,€14.00m,FC Porto,22
Malang Sarr,2021-05-21,€10.00m,FC Porto,22
Malang Sarr,2021-10-05,€7.50m,Chelsea FC,22
Manolo Portanova,2019-12-16,€700Th.,Juventus U23,19
Manu Sánchez,2020-07-23,€8.00m,Atlético de Madrid,19
Manu Sánchez,2021-06-10,€8.00m,CA Osasuna,20
Manuel Lazzari,2015-01-21,€275Th.,SPAL 2013,21
Manuel Lazzari,2015-06-22,€325Th.,SPAL 2013,21
Manuel Lazzari,2016-01-15,€375Th.,SPAL 2013,22
Manuel Lazzari,2016-06-17,€425Th.,SPAL 2013,22
Manuel Lazzari,2016-12-19,€700Th.,SPAL 2013,23
Manuel Lazzari,2017-06-09,€1.50m,SPAL 2013,23
Manuel Lazzari,2017-12-29,€2.50m,SPAL 2013,24
Manuel Lazzari,2018-06-07,€6.00m,SPAL 2013,24
Manuel Lazzari,2020-04-08,€14.50m,SS Lazio,26
Manuel Lazzari,2020-08-25,€18.00m,SS Lazio,26
Manuel Lazzari,2020-12-29,€18.00m,SS Lazio,27
Manuel Lazzari,2021-03-23,€23.00m,SS Lazio,27
Manuel Lazzari,2021-10-14,€18.00m,SS Lazio,27
Manuel Locatelli,2017-12-29,€7.00m,AC Milan,19
Manuel Locatelli,2018-06-07,€8.00m,AC Milan,20
Manuel Locatelli,2018-12-20,€8.00m,US Sassuolo,20
Manuel Locatelli,2020-03-03,€17.00m,US Sassuolo,22
Marash Kumbulla,2019-01-17,€75Th.,Hellas Verona,18
Marash Kumbulla,2019-06-05,€75Th.,Hellas Verona,19
Marash Kumbulla,2020-03-03,€25.00m,Hellas Verona,20
Marash Kumbulla,2020-04-08,€22.50m,Hellas Verona,20
Marash Kumbulla,2020-08-25,€25.00m,Hellas Verona,20
Marash Kumbulla,2020-12-29,€27.00m,AS Roma,20
Marash Kumbulla,2021-06-03,€25.00m,AS Roma,21
Marash Kumbulla,2021-10-14,€22.00m,AS Roma,21
Marc Cucurella,2019-02-28,€10.00m,SD Eibar,20
Marc Cucurella,2019-06-11,€10.00m,SD Eibar,20
Marc Cucurella,2019-12-20,€15.00m,Getafe CF,21
Marc Cucurella,2020-10-08,€20.00m,Getafe CF,22
Marcel Sabitzer,2011-09-21,€125Th.,FC Admira Wacker Mödling,17
Marcel Sabitzer,2011-12-30,€125Th.,FC Admira Wacker Mödling,17
Marcel Sabitzer,2012-04-02,€250Th.,FC Admira Wacker Mödling,18
Marcel Sabitzer,2012-09-24,€1.20m,FC Admira Wacker Mödling,18
Marcel Sabitzer,2015-06-17,€4.00m,Red Bull Salzburg,21
Marcel Sabitzer,2016-02-11,€4.00m,RB Leipzig,21
Marcel Sabitzer,2016-06-01,€4.00m,RB Leipzig,22
Marcel Sabitzer,2016-07-22,€4.00m,RB Leipzig,22
Marcel Sabitzer,2017-02-07,€8.00m,RB Leipzig,22
Marcel Sabitzer,2018-04-04,€25.00m,RB Leipzig,24
Marcel Sabitzer,2019-10-02,€30.00m,RB Leipzig,25
Marcel Sabitzer,2020-04-08,€32.00m,RB Leipzig,26
Marcel Sabitzer,2021-02-10,€42.00m,RB Leipzig,26
Marcel Sabitzer,2021-05-27,€42.00m,RB Leipzig,27
Marcel Sabitzer,2021-10-07,€32.00m,Bayern Munich,27
Marco Benassi,2012-03-06,€75Th.,Inter Milan Primavera,17
Marco Benassi,2012-06-12,€100Th.,Inter Milan Primavera,17
Marco Benassi,2012-11-02,€200Th.,FC Internazionale,18
Marco Benassi,2014-07-01,€4.00m,Torino FC,19
Marco Benassi,2019-06-06,€20.00m,ACF Fiorentina,24
Marco Benassi,2019-10-08,€18.00m,ACF Fiorentina,25
Marco Benassi,2020-04-08,€11.00m,ACF Fiorentina,25
Marco Benassi,2020-08-25,€10.00m,ACF Fiorentina,25
Marco Benassi,2020-12-29,€8.00m,Hellas Verona,26
Marco Benassi,2021-06-03,€5.00m,Hellas Verona,26
Marco Silvestri,2011-05-30,€200Th.,Chievo Verona,20
Marco Silvestri,2012-04-29,€300Th.,AC Reggiana 1919,21
Marco Silvestri,2012-12-23,€300Th.,Calcio Padova,21
Marco Silvestri,2013-07-05,€500Th.,Chievo Verona,22
Marco Silvestri,2014-01-07,€500Th.,Chievo Verona,22
Marco Silvestri,2014-07-01,€500Th.,Chievo Verona,23
Marco Silvestri,2015-02-24,€500Th.,Leeds United,23
Marco Silvestri,2015-09-24,€500Th.,Leeds United,24
Marco Silvestri,2016-04-20,€500Th.,Leeds United,25
Marco Silvestri,2016-09-01,€500Th.,Leeds United,25
Marco Silvestri,2017-02-27,€500Th.,Leeds United,25
Marco Silvestri,2017-10-13,€400Th.,Hellas Verona,26
Marco Silvestri,2018-06-07,€350Th.,Hellas Verona,27
Marco Silvestri,2019-01-17,€500Th.,Hellas Verona,27
Marco Silvestri,2020-08-25,€6.00m,Hellas Verona,29
Marco Silvestri,2020-12-29,€10.00m,Hellas Verona,29
Marco Silvestri,2021-06-03,€9.00m,Hellas Verona,30
Marco Silvestri,2021-10-14,€6.00m,Udinese Calcio,30
Marcos Llorente,2017-01-24,€7.50m,Deportivo Alavés,21
Marcos Llorente,2017-06-05,€15.00m,Deportivo Alavés,22
Marcos Llorente,2018-01-01,€15.00m,Real Madrid,22
Marcos Llorente,2018-03-22,€12.00m,Real Madrid,23
Marcos Llorente,2018-05-30,€12.00m,Real Madrid,23
Marcos Llorente,2018-12-21,€15.00m,Real Madrid,23
Marcos Llorente,2019-06-11,€20.00m,Real Madrid,24
Marcos Llorente,2019-09-10,€30.00m,Atlético de Madrid,24
Marcos Llorente,2020-11-23,€45.00m,Atlético de Madrid,25
Marcos Llorente,2021-03-19,€70.00m,Atlético de Madrid,26
Marin Pongracic,2018-12-19,€7.50m,Red Bull Salzburg,21
Marin Pongracic,2019-06-03,€7.50m,Red Bull Salzburg,21
Marin Pongracic,2019-12-16,€6.00m,Red Bull Salzburg,22
Marin Pongracic,2020-02-11,€9.00m,VfL Wolfsburg,22
Marin Pongracic,2020-04-08,€7.00m,VfL Wolfsburg,22
Marin Pongracic,2020-07-08,€10.00m,VfL Wolfsburg,22
Marin Pongracic,2021-02-10,€10.00m,VfL Wolfsburg,23
Marin Pongracic,2021-06-09,€8.50m,VfL Wolfsburg,23
Mario Balotelli,2008-07-04,€6.50m,FC Internazionale,17
Mario Balotelli,2009-02-06,€6.00m,FC Internazionale,18
Mario Balotelli,2009-08-06,€12.00m,FC Internazionale,18
Mario Balotelli,2010-01-27,€15.00m,FC Internazionale,19
Mario Balotelli,2010-08-02,€26.00m,FC Internazionale,19
Mario Balotelli,2011-02-01,€26.00m,Manchester City,20
Mario Balotelli,2011-08-08,€24.00m,Manchester City,20
Mario Balotelli,2012-02-06,€30.00m,Manchester City,21
Mario Balotelli,2012-06-24,€32.00m,Manchester City,21
Mario Balotelli,2013-01-28,€24.00m,Manchester City,22
Mario Balotelli,2013-06-19,€30.00m,AC Milan,22
Mario Balotelli,2014-01-07,€30.00m,AC Milan,23
Mario Balotelli,2014-07-11,€27.00m,AC Milan,23
Mario Balotelli,2015-02-12,€15.00m,Liverpool FC,24
Mario Balotelli,2015-07-01,€11.00m,Liverpool FC,24
Mario Balotelli,2016-01-04,€10.00m,AC Milan,25
Mario Balotelli,2017-06-01,€15.00m,OGC Nice,26
Mario Balotelli,2018-01-24,€22.00m,OGC Nice,27
Mario Balotelli,2019-06-03,€20.00m,Olympique Marseille,28
Mario Balotelli,2019-12-12,€10.00m,Brescia Calcio,29
Mario Balotelli,2020-03-03,€7.00m,Brescia Calcio,29
Mario Balotelli,2020-08-25,€3.00m,Without Club,30
Mario Balotelli,2021-02-22,€1.50m,AC Monza,30
Mario Balotelli,2021-06-24,€1.50m,AC Monza,30
Mario Hermoso,2015-07-17,€200Th.,Real Valladolid CF,20
Mario Hermoso,2015-11-20,€500Th.,Real Valladolid CF,20
Mario Hermoso,2016-02-22,€500Th.,Real Valladolid CF,20
Mario Hermoso,2018-08-29,€15.00m,RCD Espanyol Barcelona,23
Mario Hermoso,2018-10-31,€20.00m,RCD Espanyol Barcelona,23
Mario Hermoso,2019-06-11,€25.00m,RCD Espanyol Barcelona,23
Mario Hermoso,2020-10-08,€20.00m,Atlético de Madrid,25
Mario Hermoso,2020-11-23,€25.00m,Atlético de Madrid,25
Mario Hermoso,2021-03-19,€35.00m,Atlético de Madrid,25
Mario Hermoso,2021-06-10,€35.00m,Atlético de Madrid,25
Mario Hermoso,2021-12-30,€30.00m,Atlético de Madrid,26
Mario Lemina,2013-09-13,€3.00m,Olympique Marseille,20
Mario Lemina,2014-01-14,€3.00m,Olympique Marseille,20
Mario Lemina,2016-07-15,€8.00m,Juventus FC,22
Mario Lemina,2017-01-02,€8.00m,Juventus FC,23
Mario Lemina,2019-06-13,€15.00m,Southampton FC,25
Mario Lemina,2020-01-03,€13.00m,Galatasaray A.S.,26
Mario Lemina,2020-04-08,€10.50m,Galatasaray A.S.,26
Mario Lemina,2020-08-04,€10.00m,Southampton FC,26
Mario Lemina,2021-03-18,€10.00m,Fulham FC,27
Mario Lemina,2021-06-08,€10.00m,Southampton FC,27
Mario Pasalic,2017-03-28,€6.50m,AC Milan,22
Mario Pasalic,2017-12-23,€8.00m,Spartak Moscow,22
Mario Pasalic,2018-06-06,€8.00m,Spartak Moscow,23
Mario Pasalic,2020-03-03,€20.00m,Atalanta BC,25
Mario Pasalic,2020-08-25,€25.00m,Atalanta BC,25
Mario Pasalic,2020-12-29,€25.00m,Atalanta BC,25
Marko Grujic,2016-05-29,€5.00m,Red Star Belgrade,20
Marko Grujic,2016-08-01,€5.00m,Liverpool FC,20
Marko Grujic,2019-12-17,€18.00m,Hertha BSC,23
Marko Grujic,2020-04-08,€14.50m,Hertha BSC,23
Marko Grujic,2020-10-22,€14.50m,FC Porto,24
Marko Grujic,2021-01-28,€14.00m,FC Porto,24
Marko Grujic,2021-05-21,€15.00m,FC Porto,25
Marko Grujic,2021-12-27,€13.00m,FC Porto,25
Marko Rog,2016-03-14,€5.00m,GNK Dinamo Zagreb,20
Marko Rog,2016-06-01,€6.00m,GNK Dinamo Zagreb,20
Marko Rog,2016-10-14,€8.00m,SSC Napoli,21
Marko Rog,2017-01-02,€8.00m,SSC Napoli,21
Marko Rog,2017-06-08,€10.00m,SSC Napoli,21
Marko Rog,2017-12-29,€10.00m,SSC Napoli,22
Marko Rog,2018-06-07,€8.00m,SSC Napoli,22
Marko Rog,2018-12-20,€8.00m,SSC Napoli,23
Marko Rog,2019-10-08,€11.00m,Cagliari Calcio,24
Marko Rog,2020-04-08,€12.00m,Cagliari Calcio,24
Marko Rog,2020-08-25,€13.00m,Cagliari Calcio,25
Marko Rog,2020-12-29,€12.00m,Cagliari Calcio,25
Marko Rog,2021-06-03,€10.00m,Cagliari Calcio,25
Martin Braithwaite,2014-01-14,€3.50m,FC Toulouse,22
Martin Braithwaite,2014-08-07,€4.00m,FC Toulouse,23
Martin Braithwaite,2015-01-14,€3.50m,FC Toulouse,23
Martin Braithwaite,2016-11-01,€6.00m,FC Toulouse,25
Martin Braithwaite,2017-06-01,€7.50m,FC Toulouse,25
Martin Braithwaite,2019-09-10,€10.00m,CD Leganés,28
Martin Braithwaite,2019-12-20,€10.00m,CD Leganés,28
Martin Braithwaite,2020-03-05,€12.00m,FC Barcelona,28
Martin Braithwaite,2020-10-08,€7.50m,FC Barcelona,29
Martin Braithwaite,2021-05-26,€9.00m,FC Barcelona,29
Martin Hinteregger,2014-06-20,€6.00m,Red Bull Salzburg,21
Martin Hinteregger,2015-01-11,€6.00m,Red Bull Salzburg,22
Martin Hinteregger,2015-06-17,€8.00m,Red Bull Salzburg,22
Martin Hinteregger,2015-12-29,€9.00m,Red Bull Salzburg,23
Martin Hinteregger,2016-06-01,€6.00m,Borussia Mönchengladbach,23
Martin Hinteregger,2017-12-28,€9.00m,FC Augsburg,25
Martin Hinteregger,2019-06-05,€16.00m,Eintracht Frankfurt,26
Martin Hinteregger,2019-12-17,€15.00m,Eintracht Frankfurt,27
Martin Hinteregger,2020-03-11,€18.00m,Eintracht Frankfurt,27
Martin Hinteregger,2020-09-16,€18.00m,Eintracht Frankfurt,28
Martin Hinteregger,2021-02-10,€18.00m,Eintracht Frankfurt,28
Martin Hinteregger,2021-05-27,€18.00m,Eintracht Frankfurt,28
Martin Hinteregger,2021-10-07,€13.00m,Eintracht Frankfurt,29
Martin Terrier,2018-01-24,€12.00m,RC Strasbourg Alsace,20
Martin Terrier,2019-06-03,€15.00m,Olympique Lyon,22
Martin Terrier,2019-12-19,€13.00m,Olympique Lyon,22
Martin Ødegaard,2014-08-02,€1.50m,Strømsgodset IF,15
Martin Ødegaard,2014-12-07,€4.00m,Strømsgodset IF,15
Martin Ødegaard,2016-08-01,€2.50m,Real Madrid Castilla,17
Martin Ødegaard,2016-10-27,€2.00m,Real Madrid Castilla,17
Martin Ødegaard,2017-01-18,€2.00m,SC Heerenveen,18
Martin Ødegaard,2017-06-07,€1.50m,SC Heerenveen,18
Martin Ødegaard,2018-01-17,€3.50m,SC Heerenveen,19
Martin Ødegaard,2019-12-20,€50.00m,Real Sociedad,21
Martin Ødegaard,2020-04-08,€45.00m,Real Sociedad,21
Martin Ødegaard,2020-10-08,€45.00m,Real Madrid,21
Martin Ødegaard,2021-01-05,€40.00m,Real Madrid,22
Martin Ødegaard,2021-03-18,€40.00m,Arsenal FC,22
Martin Ødegaard,2021-06-08,€40.00m,Arsenal FC,22
Marvin Friedrich,2014-11-03,€500Th.,FC Schalke 04,18
Marvin Friedrich,2015-02-04,€500Th.,FC Schalke 04,19
Marvin Friedrich,2015-07-01,€750Th.,FC Schalke 04,19
Marvin Friedrich,2016-02-15,€750Th.,FC Schalke 04,20
Marvin Friedrich,2016-07-22,€1.00m,FC Augsburg,20
Marvin Friedrich,2017-02-07,€1.00m,FC Augsburg,21
Marvin Friedrich,2017-06-19,€750Th.,FC Augsburg,21
Marvin Friedrich,2017-12-28,€500Th.,FC Augsburg,22
Marvin Friedrich,2018-06-19,€600Th.,1.FC Union Berlin,22
Marvin Friedrich,2018-10-16,€900Th.,1.FC Union Berlin,22
Marvin Friedrich,2019-01-08,€1.50m,1.FC Union Berlin,23
Marvin Friedrich,2019-12-17,€3.50m,1.FC Union Berlin,24
Mateo Kovacic,2014-07-11,€19.00m,Inter Milan,20
Mateo Kovacic,2014-11-08,€22.00m,Inter Milan,20
Mateo Kovacic,2015-07-01,€22.00m,Inter Milan,21
Mateo Kovacic,2015-08-25,€25.00m,Real Madrid,21
Mateo Kovacic,2017-01-24,€25.00m,Real Madrid,22
Mateo Kovacic,2017-06-05,€25.00m,Real Madrid,23
Mateo Kovacic,2018-01-01,€25.00m,Real Madrid,23
Mateo Kovacic,2018-03-22,€30.00m,Real Madrid,23
Mateo Kovacic,2019-06-13,€35.00m,Chelsea FC,25
Mateo Kovacic,2020-07-30,€40.00m,Chelsea FC,26
Matheus Cunha,2018-08-22,€12.50m,RB Leipzig,19
Matheus Cunha,2018-12-18,€12.50m,RB Leipzig,19
Matheus Cunha,2020-02-11,€15.00m,Hertha BSC,20
Matheus Cunha,2020-11-26,€32.00m,Hertha BSC,21
Matheus Cunha,2021-02-10,€30.00m,Hertha BSC,21
Matheus Cunha,2021-06-09,€30.00m,Hertha BSC,22
Mathew Ryan,2014-02-10,€2.50m,Club Brugge KV,21
Mathew Ryan,2014-06-28,€3.00m,Club Brugge KV,22
Mathew Ryan,2015-01-07,€4.00m,Club Brugge KV,22
Mathew Ryan,2015-06-24,€7.00m,Club Brugge KV,23
Mathew Ryan,2016-02-22,€6.00m,Valencia CF,23
Mathew Ryan,2016-07-15,€4.00m,Valencia CF,24
Mathew Ryan,2018-12-19,€8.00m,Brighton & Hove Albion,26
Mathew Ryan,2019-06-13,€10.00m,Brighton & Hove Albion,27
Mathew Ryan,2019-12-10,€10.00m,Brighton & Hove Albion,27
Mathew Ryan,2020-04-08,€8.00m,Brighton & Hove Albion,28
Mathew Ryan,2020-10-13,€8.00m,Brighton & Hove Albion,28
Mathew Ryan,2021-03-18,€6.00m,Arsenal FC,28
Mats Hummels,2014-07-10,€35.00m,Borussia Dortmund,25
Mats Hummels,2016-02-15,€32.00m,Borussia Dortmund,27
Mats Hummels,2016-06-01,€38.00m,Borussia Dortmund,27
Mats Hummels,2017-02-07,€38.00m,Bayern Munich,28
Mats Hummels,2017-12-28,€40.00m,Bayern Munich,29
Mats Hummels,2018-04-04,€60.00m,Bayern Munich,29
Mats Hummels,2018-06-05,€60.00m,Bayern Munich,29
Mats Hummels,2019-06-05,€35.00m,Bayern Munich,30
Mats Hummels,2019-12-17,€30.00m,Borussia Dortmund,31
Mats Hummels,2020-09-16,€20.00m,Borussia Dortmund,31
Mats Hummels,2021-02-10,€15.00m,Borussia Dortmund,32
Matt Doherty,2012-05-30,-,Wolverhampton Wanderers,20
Matt Doherty,2013-03-02,€250Th.,Wolverhampton Wanderers,21
Matt Doherty,2013-07-12,€300Th.,Wolverhampton Wanderers,21
Matt Doherty,2015-02-24,€750Th.,Wolverhampton Wanderers,23
Matt Doherty,2017-02-27,€1.50m,Wolverhampton Wanderers,25
Matt Doherty,2017-09-18,€1.50m,Wolverhampton Wanderers,25
Matt Doherty,2018-02-27,€2.00m,Wolverhampton Wanderers,26
Matt Doherty,2018-08-13,€2.50m,Wolverhampton Wanderers,26
Matt Doherty,2018-10-17,€4.50m,Wolverhampton Wanderers,26
Matt Doherty,2020-10-13,€20.00m,Tottenham Hotspur,28
Matt Doherty,2021-03-18,€18.00m,Tottenham Hotspur,29
Matt Targett,2015-07-01,€2.00m,Southampton FC,19
Matt Targett,2016-02-09,€3.00m,Southampton FC,20
Matt Targett,2016-08-01,€3.00m,Southampton FC,20
Matt Targett,2019-09-12,€10.00m,Aston Villa,23
Matt Targett,2019-12-10,€13.00m,Aston Villa,24
Matt Targett,2020-04-08,€10.50m,Aston Villa,24
Matteo Politano,2018-10-12,€25.00m,Inter Milan,25
Matteo Politano,2019-06-06,€30.00m,Inter Milan,25
Matteo Politano,2019-12-12,€28.00m,Inter Milan,26
Matteo Politano,2020-04-08,€22.50m,SSC Napoli,26
Matteo Politano,2021-05-25,€30.00m,SSC Napoli,27
Mattia Caldara,2017-01-02,€8.00m,Atalanta BC,22
Mattia Caldara,2017-03-28,€12.00m,Atalanta BC,22
Mattia Caldara,2017-12-29,€20.00m,Atalanta BC,23
Mattia Caldara,2018-03-24,€25.00m,Atalanta BC,23
Mattia Caldara,2018-12-20,€25.00m,AC Milan,24
Mattia Caldara,2019-06-06,€20.00m,AC Milan,25
Mattia Caldara,2019-12-12,€16.00m,AC Milan,25
Mattia Caldara,2020-08-25,€11.00m,Atalanta BC,26
Mattia Caldara,2020-12-29,€9.00m,Atalanta BC,26
Mattia Caldara,2021-03-23,€6.00m,Atalanta BC,26
Mattia Caldara,2021-10-14,€4.00m,Venezia FC,27
Mattia De Sciglio,2012-11-07,€3.50m,AC Milan,20
Mattia De Sciglio,2013-01-15,€7.00m,AC Milan,20
Mattia De Sciglio,2013-04-09,€9.00m,AC Milan,20
Mattia De Sciglio,2014-01-07,€12.00m,AC Milan,21
Mattia De Sciglio,2014-07-11,€12.00m,AC Milan,21
Mattia De Sciglio,2014-11-08,€10.00m,AC Milan,22
Mattia De Sciglio,2015-07-01,€7.50m,AC Milan,22
Mattia De Sciglio,2019-06-06,€14.00m,Juventus FC,26
Mattia De Sciglio,2019-12-12,€12.00m,Juventus FC,27
Mattia De Sciglio,2020-04-08,€9.50m,Juventus FC,27
Mattia De Sciglio,2020-08-25,€7.50m,Juventus FC,27
Mattia De Sciglio,2021-06-04,€7.50m,Olympique Lyon,28
Mattia Zaccagni,2014-05-08,€75Th.,Hellas Verona Primavera,18
Mattia Zaccagni,2015-02-04,€125Th.,FBC Unione Venezia,19
Mattia Zaccagni,2015-06-19,€250Th.,FBC Unione Venezia,20
Mattia Zaccagni,2016-01-04,€300Th.,Hellas Verona,20
Mattia Zaccagni,2016-06-15,€300Th.,AS Cittadella,20
Mattia Zaccagni,2016-12-19,€500Th.,Hellas Verona,21
Mattia Zaccagni,2020-03-03,€7.00m,Hellas Verona,24
Mattia Zaccagni,2020-12-29,€15.00m,Hellas Verona,25
Mattia Zaccagni,2021-06-03,€15.00m,Hellas Verona,25
Mattéo Guendouzi,2020-03-09,€45.00m,Arsenal FC,20
Mattéo Guendouzi,2020-07-30,€32.00m,Arsenal FC,21
Mattéo Guendouzi,2021-02-10,€25.00m,Hertha BSC,21
Mattéo Guendouzi,2021-03-31,€20.00m,Hertha BSC,21
Mattéo Guendouzi,2021-06-09,€20.00m,Hertha BSC,22
Mattéo Guendouzi,2021-10-08,€22.00m,Olympique Marseille,22
Mauro Icardi,2017-12-29,€75.00m,Inter Milan,24
Mauro Icardi,2018-06-07,€95.00m,Inter Milan,25
Mauro Icardi,2018-12-20,€100.00m,Inter Milan,25
Mauro Icardi,2019-09-27,€75.00m,Paris Saint-Germain,26
Mauro Icardi,2020-04-08,€60.00m,Paris Saint-Germain,27
Mauro Icardi,2020-10-15,€55.00m,Paris Saint-Germain,27
Mauro Icardi,2021-06-04,€40.00m,Paris Saint-Germain,28
Mauro Icardi,2021-10-08,€35.00m,Paris Saint-Germain,28
Maxi Gómez,2019-12-20,€40.00m,Valencia CF,23
Maxi Gómez,2020-04-08,€32.00m,Valencia CF,23
Maxi Gómez,2020-10-08,€35.00m,Valencia CF,24
Maxi Gómez,2021-01-05,€32.00m,Valencia CF,24
Maxi Gómez,2021-03-19,€25.00m,Valencia CF,24
Maxi Gómez,2021-06-10,€25.00m,Valencia CF,24
Maxi Gómez,2021-12-30,€20.00m,Valencia CF,25
Maxime López,2015-01-14,€250Th.,Olympique Marseille,17
Maxime López,2018-01-24,€8.00m,Olympique Marseille,20
Maxime López,2018-06-04,€8.00m,Olympique Marseille,20
Maxime López,2018-12-17,€8.00m,Olympique Marseille,21
Maxime López,2019-03-07,€15.00m,Olympique Marseille,21
Maxime López,2019-06-03,€15.00m,Olympique Marseille,21
Maxime López,2020-03-13,€15.00m,Olympique Marseille,22
Maximilian Wöber,2016-06-01,€200Th.,Rapid Vienna,18
Maximilian Wöber,2016-12-22,€400Th.,Rapid Vienna,18
Maximilian Wöber,2017-06-02,€700Th.,Rapid Vienna,19
Maximilian Wöber,2018-06-12,€8.00m,Ajax Amsterdam,20
Maximilian Wöber,2020-04-08,€9.00m,Red Bull Salzburg,22
Maximilian Wöber,2020-07-22,€9.00m,Red Bull Salzburg,22
Maximilian Wöber,2020-12-21,€9.00m,Red Bull Salzburg,22
Maximilian Wöber,2021-06-02,€8.00m,Red Bull Salzburg,23
