player_id,transfer_str,club_from,club_to,article_link,article_snippet,article_date,article_source,article_lang
203460,Done deal,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-city/startseite/verein/281,https://metro.co.uk/2020/01/11/manchester-city-keen-jack-grealish-pep-guardiola-eyes-summer-rebuild-12042387/?ito=newsnow-feed,"Aston Villa midfielder Jack Grealish has emerged as a transfer target for Manchester City with Pep Guardiola already planning for next season at the Etihad, Metro.co.uk understands.","Jan 12, 2020",metro.co.uk,en
203460,Done deal,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.skysports.com/transfer/news/12691/12369170/jack-grealish-manchester-city-close-to-100m-transfer-agreement-with-aston-villa-for-midfielder,Manchester City are close to agreeing a £100m deal to sign Jack Grealish from Aston Villa.City submitted their £100m offer on Friday and it is understood Villa are willing to let Grealish leave for the Premier League champions.,"Aug 4, 2021",www.skysports.com,en
203460,Done deal,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.skysports.com/football/news/11679/12373525/jack-grealish-aston-villa-captain-completes-man-city-medical-ahead-of-100m-transfer,Jack Grealish has completed a medical at Manchester City ahead of his proposed £100m transfer from Aston Villa.,"Aug 5, 2021",www.skysports.com,en
203460,Done deal,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.mancity.com/news/mens/manchester-city-sign-jack-grealish-63763786,Manchester City are delighted to announce the signing of Jack Grealish on a six-year deal.,"Aug 5, 2021",www.mancity.com,en
203460,Done deal,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.telegraph.co.uk/football/2020/06/29/manchester-city-will-consider-signing-jack-grealish-bayern-munich/,"Manchester City will consider Jack Grealish as a summer target should they receive their asking price from Bayern Munich for Leroy Sane.Grealish is expected to be the subject of bids when the Premier League season ends, with Manchester United also watching his situation at Aston Villa as they battle to avoid Premier League relegation. Pep Guardiola is a huge admirer of Grealish, describing him as “one of the best players in the league” before facing Villa in the League Cup final this season. “I’m a big fan of him,” said the City manager.","Jun 30, 2020",www.telegraph.co.uk,en
203460,Done deal,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.dailystar.co.uk/sport/football/man-city-villa-douglas-luiz-23012494,Manchester City are weighing up a swoop for Aston Villa midfielder Douglas Luiz - as they also target the club's star man Jack Grealish.And City could launch a £100m double raid to land the two midfielders as they look to wrest the Premier League title from reigning champions Liverpool.,"Nov 17, 2020",www.dailystar.co.uk,en
203460,Done deal,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.dailymail.co.uk/sport/football/article-9627183/Manchester-City-set-smash-British-transfer-record-Aston-Villa-star-Jack-Grealish.html,Manchester City have made Jack Grealish their No1 midfield target and are prepared to make the Aston Villa star English football's first £100million player. (...)Grealish has long been admired by Pep Guardiola and City's manager wants the 25-year-old at the hub of what he hopes he will become the second great team of his reign in Manchester.,"May 28, 2021",www.dailymail.co.uk,en
203460,Done deal,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.espn.co.uk/football/soccer-transfers/story/4401996/manchester-city-target-jack-grealish-harry-kane-summer-deals-sources,"Pep Guardiola wants Jack Grealish as part of Manchester City's summer squad strengthening programme, with sources telling ESPN that the City manager regards the Aston Villa midfielder as important a target as Tottenham forward Harry Kane.{...] Sources have told ESPN that City believe they can win the race for the 25-year-old, who is rated at £100 million by Villa.","Jun 8, 2021",www.espn.co.uk,en
203460,Done deal,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.theguardian.com/football/2021/jun/25/manchester-city-want-jack-grealish-but-aston-villa-intend-to-stand-firm-contract-harry-kane,"Manchester City have expressed strong interest in Jack Grealish but Aston Villa are determined not to sell and have opened talks with the forward over a new contract.Grealish [...] is understood to have been identified as one of City’s main targets, along with Tottenham’s Harry Kane.Their resolve would be tested if Grealish asked for a transfer, and City plan to bid for him. [...] Any fee for Grealish would likely be at least £100m.","Jun 25, 2021",www.theguardian.com,en
203460,Done deal,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.theguardian.com/football/2021/jul/29/manchester-city-open-jack-grealish-transfer-talks-with-aston-villa,"Manchester City have stepped up their pursuit of Jack Grealish by opening negotiations with Aston Villa. The England playmaker is a key target for City, along with Tottenham’s Harry Kane, and a decision on whether a deal can be struck is expected within days.","Jul 29, 2021",www.theguardian.com,en
203460,Done deal,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.bbc.com/sport/football/58032330,Manchester City have made an English record £100m bid for Aston Villa captain Jack Grealish.City manager Pep Guardiola has made the 25-year-old English midfielder one of his major targets.It is understood there has been communication between the two Premier League clubs throughout the summer.,"Jul 31, 2021",www.bbc.com,en
203460,Done deal,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-city/startseite/verein/281,https://www.skysports.com/football/news/11679/12368063/jack-grealish-manchester-citys-100m-transfer-bid-for-england-midfielder-expected-to-be-accepted-by-aston-villa,Manchester City's £100m bid for Jack Grealish is expected to be accepted by Aston Villa.While Villa are yet to formally respond to City's offer - which was made on Friday - it is understood they are now willing to allow their captain to leave.,"Aug 1, 2021",www.skysports.com,en
203460,Transfer failed,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.express.co.uk/sport/football/1242965/Man-Utd-transfer-news-Jack-Grealish-release-clause-60-million-Aston-Villa,Manchester United have identified Jack Grealish as their top summer target.Manchester United will have to act quickly if they want to sign Jack Grealish in the summer transfer window as Aston Villa chiefs draw up a new contract for their talisman. Grealish has scored seven goals and provided five assists in the Premier League this season to thrust him up the list of many European heavyweights’ transfer targets.,"Feb 16, 2020",www.express.co.uk,en
203460,Transfer failed,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.manchestereveningnews.co.uk/sport/football/transfer-news/manchester-united-transfers-grealish-havertz-18363315?_ga=2.239524163.1370776672.1591375232-1366572642.1589453419,"M.E.N. Sport understands that despite the financial uncertainty surrounding the world of football in the wake of the coronavirus pandemic, United plan to press ahead with their summer transfer strategy.It's understood that United have prioritised the signing of Aston Villa captain Jack Grealish in the position rather than another target in Leicester City's James Maddison.United expressed their interest in Grealish in February to try and get ahead of the competition and it's believed he could be available at a cheaper price should Villa be relegated [...]","Jun 6, 2020",www.manchestereveningnews.co.uk,en
203460,Transfer failed,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.dailystar.co.uk/sport/football/man-utd-step-up-75m-22189552,"Manchester United will step up their bid to sign Jack Grealish in a £75m deal - after being told to wait another 12 months to land Jadon Sancho. [...]Woodward will now look to negotiate a deal with Aston Villa for Grealish, who has also been on United's radar for the last 12 months.","Jun 15, 2020",www.dailystar.co.uk,en
203460,Transfer failed,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://theathletic.co.uk/1877541/2020/06/18/jack-grealish-future-aston-villa-manchester-united/?redirected=1,"The Athletic has been told that when this interrupted season is finally over, the 24-year-old is expected to leave in search of a brighter and bigger future at the elite end of the Premier League, with Manchester United leading the chase for his signature. [...]Manchester United are favourites to sign him but it’s understood that a number of clubs on the continent will also come into contention if it gets to that point, as the asking price of around £80 million is likely to be lower than it would be if Villa stay up.","Jun 18, 2020",theathletic.co.uk,en
203460,Transfer failed,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://metro.co.uk/2020/07/08/jack-grealishs-agent-gives-manchester-united-hope-summer-transfer-deal-12963219/,Jack Grealish’s agent has dismissed speculation that Jack Grealish has reached an agreement with Manchester United but admits it would be ‘great’ for the midfielder to playing Champions League football next season.,"Jul 9, 2020",metro.co.uk,en
203460,Transfer failed,https://www.transfermarkt.com/aston-villa/startseite/verein/405,https://www.transfermarkt.com/crystal-palace/startseite/verein/873,https://www.dailymail.co.uk/sport/football/article-6948239/Crystal-Palace-line-Aston-Villas-Jack-Grealish-replace-80m-Wilfried-Zaha.html,Crystal Palace have identified Jack Grealish as one player capable of helping fill the attacking void if they lose Wilfried Zaha.,"Apr 23, 2019",www.dailymail.co.uk,en
96341,Done deal,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://www.dailymail.co.uk/sport/football/article-9635133/Chelsea-ready-sign-striker-Romelu-Lukaku-transfer-target.html,"Chelsea are ready to re-sign Romelu Lukaku this summer as Thomas Tuchel plots a Premier League title challenge.The Blues want a new centre forward ahead of next season — with the Inter Milan hitman viewed as the most realistic target by club recruitment staff.Lukaku is now viewed as one of Europe's premier centre forwards and, at 28, is entering his prime. Inter are understood to value Lukaku at £100m but Chelsea will be keen to negotiate a lower price given Inter's need to sell.","May 31, 2021",www.dailymail.co.uk,en
96341,Done deal,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://www.eurosport.co.uk/football/transfers/2020-2021/chelsea-transfer-news-roman-abramovich-personally-driving-romelu-lukaku-deal-transfer-notebook_sto8348530/story.shtml,"Roman Abramovich is personally driving the push to bring Romelu Lukaku back to Chelsea.The Blues owner is ready to back Thomas Tuchel this summer with improvements being considered in defence, midfield and attack - and Abramovich is getting involved personally over a potential return of Lukaku. It is understood he is convinced the Inter Milan forward is the ideal player to improve their chances of kicking on to a Premier League title challenge next season.","Jun 2, 2021",www.eurosport.co.uk,en
96341,Done deal,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://football-italia.net/lukaku-im-staying-at-inter/,"Romelu Lukaku confirms he is ‘staying at Inter’ and has ‘already spoken to the new coach,’ ending speculation of a Premier League move.The striker had been linked with a possible return to the Premier League for Chelsea or Manchester City.However, he just had the best campaign of his career when helping Inter win the Serie A title and has no intention of moving on.“I am staying at Inter,” Lukaku told VTM this evening.","Jun 3, 2021",football-italia.net,en
96341,Done deal,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://www.skysports.com/transfer/news/11668/12371343/romelu-lukaku-chelseas-transfer-offer-of-85m-plus-marcos-alonso-turned-down-by-inter-milan,"Chelsea have had an offer for Romelu Lukaku worth £85m rejected by Inter Milan.Chelsea's proposal would have also seen left-back Marcos Alonso move to Inter, according to Sky in Italy.The offer came after the Premier League club were warned it would take an offer of more than €100m (£85m) to tempt the Italian champions to sell Lukaku.","Aug 3, 2021",www.skysports.com,en
96341,Done deal,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://www.bbc.com/sport/football/58094323,Chelsea target Romelu Lukaku has told Inter Milan he wants to leave the club if they receive a suitable offer.The Blues had an £85m bid for the 28-year-old rejected by the Serie A champions earlier this week.,"Aug 5, 2021",www.bbc.com,en
96341,Done deal,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://www.standard.co.uk/sport/football/romelu-lukaku-chelsea-fc-inter-milan-transfer-latest-110m-b949272.html,"Romelu Lukaku is waiting on the go-ahead to seal a return to Chelsea, with Inter Milan now prepared to let the Belgium international go.Chelsea are poised to make a renewed bid for the striker in the region of £100-110million, which the Italian champions are expected to accept.","Aug 5, 2021",www.standard.co.uk,en
96341,Done deal,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://www.skysports.com/football/news/11668/12375569/romelu-lukaku-chelsea-agree-club-record-97-5m-transfer-deal-to-re-sign-striker-from-inter-milan,"Chelsea have agreed in principle a club-record deal worth £97.5m (€115m) to re-sign striker Romelu Lukaku from Inter Milan.The paperwork is now with club lawyers and once that is formalised, Lukaku will undergo a medical and sign a five-year contract.","Aug 8, 2021",www.skysports.com,en
96341,Done deal,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://theathletic.com/news/lukaku-to-undergo-chelsea-medical-in-belgium-on-sunday-ahead-of-inter-milan-move/tBjGI0Wk6lA3,"Inter Milan striker Romelu Lukaku is scheduled to undergo his medical in Belgium on Sunday ahead of his €115 million move to Chelsea.The Athletic understands that Lukaku, 28, should then arrive in London within 24 hours.","Aug 8, 2021",theathletic.com,en
96341,Done deal,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://www.chelseafc.com/en/news/2021/08/12/romelu-lukaku-comes-home,"One of the most prolific strikers in European football, Lukaku has returned to the club he supported as a young boy (...). The Belgian has signed a five-year contract and will add attacking firepower to Thomas Tuchel’s squad of European champions.","Aug 13, 2021",www.chelseafc.com,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.express.co.uk/sport/football/1125885/Man-Utd-Transfer-News-Romelu-Lukaku-Paris-Saint-Germain-Inter-Milan,ROMELU LUKAKU is set to feature at the centre of a tug of war this summer between Paris Saint-Germain and Inter Milan.,"May 12, 2019",www.express.co.uk,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.theguardian.com/football/2019/aug/07/inter-hopeful-of-signing-romelu-lukaku-from-manchester-united-after-new-bid,Romelu Lukaku to join Inter after Manchester United accept £70m bid,"Aug 8, 2019",www.theguardian.com,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.skysports.com/transfer/news/11095/11749682/inter-milan-preparing-9m-loan-bid-for-romelu-lukaku-from-manchester-united,Inter Milan are preparing a £9m offer to sign Manchester United striker Romelu Lukaku on a two-year loan deal.The deal would also include an obligation to buy the Belgium international for another £54m.,"Jun 27, 2019",www.skysports.com,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.telegraph.co.uk/football/2019/06/27/inter-milan-want-romelu-lukaku-loan-next-two-seasons/,Manchester United are likely to reject Inter Milan’s proposed £62.7 million deal to first loan and then buy Romelu Lukaku.,"Jun 28, 2019",www.telegraph.co.uk,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.skysports.com/transfer/news/12691/11759958/romelu-lukaku-inter-milan-due-in-uk-for-talks-with-manchester-united,"Inter Milan officials are due to arrive in the UK this week as they step up talks with Manchester United over a potential deal for Romelu Lukaku, Sky Sports News understands.","Jul 9, 2019",www.skysports.com,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.bbc.com/sport/football/48967876,"Belgium forward Romelu Lukaku looks increasingly likely to be staying at Manchester United.It had been expected Inter Milan would try and sign Lukaku, 26, following the appointment of long-time admirer Antonio Conte as manager.However, there has been no bid tabled so far. Even if one were to be, United would want in excess of the £75m they paid Everton for him two years ago.","Jul 13, 2019",www.bbc.com,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.skysports.com/transfer/news/12691/11763999/inter-milan-to-make-romelu-lukaku-bid-of-60m-plus-bonuses,"Inter Milan are expected to make a new offer of £60m plus bonuses for Manchester United striker Romelu Lukaku this week, Sky Sports News has been told.","Jul 16, 2019",www.skysports.com,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.skysports.com/football/news/11860/11765603/romelu-lukaku-to-be-offered-41m-contract-by-inter-milan-if-man-utd-agree-to-sell,"Inter Milan hope to offer Romelu Lukaku £41m over five years, including bonuses, if they can convince Manchester United to sell the Belgian striker.Inter's latest proposal for Lukaku would guarantee United £63m, including add-ons, but structured over two or three years. It is believed that is still short of United's expectations with the club wanting more than the £79m they paid Everton in 2017.","Jul 18, 2019",www.skysports.com,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.bbc.com/sport/football/49056823,"Manchester United have rejected a 60m euro (£53.9m) bid from Inter Milan for striker Romelu Lukaku.The bid falls well below United's valuation of the 26-year-old Belgium international, who joined them from Everton two years ago for £75m.","Jul 21, 2019",www.bbc.com,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.skysports.com/football/news/11095/11777715/romelu-lukaku-inter-milan-to-make-new-bid-for-manchester-united-striker,"Inter Milan are set to make a new offer for Manchester United striker Romelu Lukaku, according to Sky sources.Their imminent new bid is expected to be less than United's minimum asking price of £79m.","Aug 5, 2019",www.skysports.com,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.skysports.com/transfer/news/11667/11779538/romelu-lukaku-inter-milan-confident-with-bid-for-man-utd-striker,"Inter Milan have made a fresh bid for Romelu Lukaku and are confident Manchester United will accept the offer, Sky Sports News understands.","Aug 7, 2019",www.skysports.com,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,http://www.birminghammail.co.uk/sport/football/transfer-news/liverpool-transfers-manchester-united-rumours-16311306,"Manchester United’s Ed Woodward will meet with Inter Milan chiefs ‘in the coming days’.The executive vice-chairman is reportedly set for talks with Inter CEO Giuseppe Marotta and director of football Piero Ausilio over the future of United striker Romelu Lukaku .Inter are said to be interested in the Belgian, with United currently demanding a fee of between 70 and 80 million euros for his services.Manchester United’s Ed Woodward will meet with Inter Milan chiefs ‘in the coming days’.The executive vice-chairman is reportedly set for talks with Inter CEO Giuseppe Marotta and director of football Piero Ausilio over the future of United striker Romelu Lukaku .Inter are said to be interested in the Belgian, with United currently demanding a fee of between 70 and 80 million euros for his services.","May 22, 2019",www.birminghammail.co.uk,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.dailymail.co.uk/sport/football/article-7064961/Manchester-United-striker-Romelu-Lukaku-worried-priced-Inter-Milan.html,"Manchester United striker Romelu Lukaku is worried he will be priced out of a move to Inter Milan this summer.The Red Devils forward only started 15 of 29 games under Ole Gunnar Solskjaer and now wants to move on. Executive vice-chairman Ed Woodward wants £70million in order to be persuaded to sell.Inter are willing to meet Lukaku's £175,000-a-week wage but value the Belgium international at £50m.","May 24, 2019",www.dailymail.co.uk,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://metro.co.uk/2019/05/28/romelu-lukaku-agrees-deal-to-join-inter-milan-after-talks-in-italy-9717291/,Manchester United star Romelu Lukaku flew to Italy to hold talks with Inter Milan representatives and has agreed a deal to join the Serie A giants.,"May 29, 2019",metro.co.uk,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.thetimes.co.uk/article/manchester-united-want-80m-for-romelu-lukaku-to-join-antonio-conte-at-inter-lmpgzqkp9,Manchester United will allow Romelu Lukaku to join Inter Milan this summer — but only for a fee of around £80 million.,"May 31, 2019",www.thetimes.co.uk,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://metro.co.uk/2019/06/13/manchester-united-star-romelu-lukaku-agrees-personal-terms-inter-milan-9949034/,"Manchester United forward Romelu Lukaku has reportedly agreed personal terms with Inter Milan.According to Gazzetta dello Sport, Lukaku and Inter have agreed a deal over personal terms which could see the former Everton star earn £6.6m in bonuses until 2024. However, the Serie A giants are yet to reach an agreement with the Red Devils over Lukaku’s price, with the Premier League giants holding out for an offer of £62m.","Jun 14, 2019",metro.co.uk,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.theguardian.com/football/2019/jun/21/inter-want-romelu-lukaku-manchester-united-mauro-icardi,Internazionale would like to sign the Manchester United striker Romelu Lukaku this summer but would have to offload Mauro Icardi first to have any chance of financing the deal.,"Jun 22, 2019",www.theguardian.com,en
96341,Done deal,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.skysports.com/transfer/news/12691/11748961/romelu-lukakus-agent-in-milan-for-talks-with-inter-ahead-of-possible-move-from-man-united,"Romelu Lukaku's agent Federico Pastorello was in Milan on Tuesday for talks with Inter amid reports linking the Manchester United striker with a move to Italy.Pastorello was in Milan to discuss other clients but also on the agenda for the next few days is the future of the United striker, who has been linked with a move to Inter.","Jun 25, 2019",www.skysports.com,en
96341,Transfer failed,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/juventus/startseite/verein/506,https://www.skysports.com/football/news/11667/11773086/romelu-lukaku-inter-milan-still-working-on-deal-for-manchester-united-striker,"Juventus are favourites to sign Romelu Lukaku despite claims from Inter Milan that they are ""still working"" for the Manchester United striker, Sky Sports News understands.","Jul 30, 2019",www.skysports.com,en
96341,Transfer failed,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.transfermarkt.com/juventus/startseite/verein/506,https://www.manchestereveningnews.co.uk/sport/football/transfer-news/paulo-dybala-man-utd-juventus-16698969,"Manchester United have refused to meet Paulo Dybala's exorbitant wage demands to leave Romelu Lukaku in limbo as deadline day looms.Lukaku, 26, had agreed to join Juventus in a potential swap deal involving Dybala, 25, but United have ended their pursuit of the Argentina international.","Aug 4, 2019",www.manchestereveningnews.co.uk,en
96341,Transfer failed,https://www.transfermarkt.com/inter/startseite/verein/46,https://www.transfermarkt.com/chelsea/startseite/verein/631,https://www.twitter.com/FabrizioRomano/status/1424103101875818499,Romelu Lukaku will be soon in London to sign his contract as new Chelsea player.,"Aug 7, 2021",www.twitter.com,en
401173,Done deal,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.standard.co.uk/sport/football/manchesterunited/man-utd-jadon-sancho-transfer-no-united-clause-man-city-sold-dortmund-a4096861.html,"Manchester United believe they can convince Borussia Dortmund to sell Jadon Sancho this summer.The England international has been identified as one of Man Utd’s top targets in the next transfer window, with a source claiming: “They are doing everything they can to sign him.”And despite Dortmund’s public stance that their teenage star is not for sale at any price – a bid in excess of £80m is expected to be enough to lure him to Old Trafford.","Mar 22, 2019",www.standard.co.uk,en
401173,Done deal,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.bbc.com/sport/football/57673463,"Manchester United have agreed a fee in principle of 85m euros (£73m) with Borussia Dortmund for Jadon Sancho.The 21-year-old England winger, who is yet to have a medical or agree personal terms, is expected to sign a five-year contract with the option of a sixth.","Jul 1, 2021",www.bbc.com,en
401173,Done deal,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.manutd.com/en/news/detail/man-utd-statement-on-transfer-of-jadon-sancho-from-borussia-dortmund,"Manchester United is delighted to announce it has reached agreement in principle with Borussia Dortmund for the transfer of Jadon Sancho.The signing is subject to contractual terms and a medical, which will be completed after Jadon’s involvement in the UEFA European Championship.","Jul 1, 2021",www.manutd.com,en
401173,Done deal,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.manutd.com/en/news/detail/statement-man-utd-complete-transfer-of-jadon-sancho-from-borussia-dortmund,"Manchester United is delighted to announce the signing of Jadon Sancho, subject to international clearance, keeping him at the club until June 2026, with an option of a further year.","Jul 23, 2021",www.manutd.com,en
401173,Done deal,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.skysports.com/football/news/11095/12319195/jadon-sancho-manchester-united-most-realistic-destination-for-borussia-dortmund-forward,"Manchester United remain in talks with Jadon Sancho's representatives over a potential transfer this summer.Sky Sports News has been told that ""as it stands, United represents the most realistic destination"" for Sancho.Personal terms are not expected to be a problem as United negotiated terms when they tried to sign Sancho last summer.","May 28, 2021",www.skysports.com,en
401173,Done deal,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.thetimes.co.uk/article/manchester-united-favourites-to-sign-jadon-sancho-after-drop-in-asking-price-hmvqnkhdk,Manchester United are moving closer to reaching an agreement with Borussia Dortmund to sign Jadon Sancho after the asking price fell to £80 million plus add-ons.- subscription required -,"Jun 8, 2021",www.thetimes.co.uk,en
401173,Done deal,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.bbc.com/sport/football/57433323,"Manchester United have had a £67m bid for England winger Jadon Sancho turned down by Borussia Dortmund.The German club want about £77.5m for the 21-year-old, with an additional £4.25m bonus payment on top.BBC Sport also understands that in addition to the fee not being high enough, United wanted to pay it over five years when Dortmund are only willing for it to extend to four.","Jun 10, 2021",www.bbc.com,en
401173,Done deal,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.skysports.com/football/news/11095/12330113/jadon-sancho-man-utd-and-borussia-dortmund-11m-apart-in-valuation-for-england-forward,"Talks continue between Manchester United and Borussia Dortmund for Jadon Sancho, who is with the England squad ahead of their Euro 2020 opener against Croatia on Sunday; United proposed a deal worth around £75m but Dortmund are thought to want closer to £86m including add-ons","Jun 11, 2021",www.skysports.com,en
401173,Done deal,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.manchestereveningnews.co.uk/sport/football/transfer-news/man-united-transfer-news-sancho-20809060,Jadon Sancho has agreed terms in principle to join Manchester United from Borussia Dortmund.The Manchester Evening News understands Sancho 's camp expect the winger to join United even though their opening offer was rejected by Dortmund last week. United's bid of £67million was around £10m shy of Dortmund's demand for an up-front fee for Sancho but Sancho's representatives are confident the transfer will still go through.,"Jun 15, 2021",www.manchestereveningnews.co.uk,en
401173,Done deal,https://www.transfermarkt.com/bor-dortmund/startseite/verein/16,https://www.transfermarkt.com/man-utd/startseite/verein/985,https://www.manchestereveningnews.co.uk/sport/football/transfer-news/manchester-united-jadon-sancho-transfer-20857593,"Manchester United have submitted an improved second offer for the Borussia Dortmund winger Jadon Sancho.United were knocked back with their opening bid of £67million plus £8million in add-ons last week, but have returned to the German club with a revised offer, understood to be worth more than £75million.The new offer would see United pay a higher amount up front, with the rest of the fee in achievable add-ons. Dortmund are considering the offer but reportedly value Sancho at more than £80million.","Jun 19, 2021",www.manchestereveningnews.co.uk,en
